-DOCSTART- -X- -X-
's POS 0
aXdemic JJ 0
program NN 0
compare VBP 0
to IN 0
the DT 0
University NNP 0
of IN 0
Xlcutta NNP 0
's POS 0
? . 0
  
What WP 0
is VBZ 0
your PRP$ X
favorite JJ 0
comic JJ 0
book NN 0
storyline NN 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
question NN 0
you PRP X
have VBP X
asked VBN X
on IN X
Quora NNP X
? . 0
  
Which WDT 0
college NN 0
is VBZ 0
best JJS 0
for IN X
doing VBG X
a DT X
B.Tech NN X
in IN X
IT NN X
at IN X
North NNP X
Xmpus NNP X
? . 0
  
who WP 0
has VBZ 0
the DT 0
most RBS 0
national JJ X
goals NNS X
in IN X
soXer NN X
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
salami NN 0
and X 0
dry JJ 0
salami NN 0
  
For IN X
a DT X
person NN X
who WP X
has VBZ X
no DT X
idea NN X
of IN X
Java NNP X
or X X
c++ NNS X
coding NN X
, , 0
which WDT 0
technology NN 0
is VBZ 0
better JJR 0
to TO X
learn VB X
, , 0
Hadoop NNP 0
or X 0
SAP NNP 0
? . 0
  
which WDT 0
life NN 0
stage NN 0
of IN 0
the DT 0
honey NN 0
bee NN 0
is VBZ 0
most RBS 0
commonly RB X
fed VBN X
upon IN X
by IN X
the DT X
varroa NN X
mite NN X
  
where WRB 0
is VBZ 0
the DT 0
longest JJS 0
bridge NN 0
over IN X
water NN X
  
What WP 0
is VBZ 0
the DT 0
demand NN 0
of IN 0
biomediXl JJ 0
engineers NNS 0
? . 0
Which WDT 0
stream NN X
is VBZ 0
better JJR 0
BiomediXl NNP 0
or X 0
Biotechnology NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
biggest JJS 0
worry NN 0
in IN X
your PRP$ X
life NN X
? . 0
Why WRB 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
tricks NNS 0
to TO X
remember VB X
what WP X
you PRP X
read VBP X
? . 0
  
who WP 0
were VBD 0
the DT 0
first JJ 0
european JJ 0
settlers NNS 0
in IN X
the DT X
west NN X
  
What WP 0
are VBP 0
the DT 0
different JJ 0
classes NNS 0
of IN 0
Xrs NNS 0
and X 0
what WP 0
do VBP 0
they PRP 0
exactly RB 0
mean VB 0
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
university NN 0
for IN X
an DT X
MS NNP X
in IN X
computers NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
business NN 0
idea NN 0
for IN 0
a DT 0
student NN 0
? . 0
  
who WP 0
won VBD 0
the DT 0
most JJS 0
medals NNS X
in IN X
the DT X
olympics NNS X
  
what WDT 0
animals NNS 0
were VBD 0
first RB 0
on IN X
land NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
exer0ses NNS 0
for IN X
good JJ X
bicep NNS X
shape VB X
? . 0
  
What WP 0
is VBZ 0
your PRP$ X
favorite JJ 0
book NN 0
of IN X
all DT X
time NN X
and X 0
why WRB 0
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
prepare VB X
yourself PRP X
for IN X
C.A. NNP X
? . 0
  
who WP 0
has VBZ 0
sold VBN X
the DT 0
most JJS 0
hip NN X
hop NN X
albums NNS X
of IN X
all DT X
time NN X
  
Among IN 0
these DT 0
EVs NNS 0
Nissan NNP 0
Leaf NNP 0
, , 0
Renault NNP 0
ZOE NNP 0
, , 0
Chevy NNP 0
Bolt NNP 0
and X 0
Tesla NNP 0
's POS 0
Model NNP 0
3 CD 0
, , 0
which WDT 0
would MD 0
you PRP 0
pick VB 0
and X 0
why WRB 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
donald NN 0
duck NN 0
and X 0
daffy JJ 0
duck NN 0
  
What WP 0
matters VBZ 0
to IN X
you PRP X
the DT 0
most JJS 0
and X 0
why WRB 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
Chinese JJ 0
culture NN 0
and X 0
Western JJ 0
culture NN 0
? . 0
  
who WP 0
score VBP 0
the DT 0
most JJS 0
goal NN X
in IN X
world NN X
cup NN X
  
oldest JJS 0
female JJ 0
tennis NN 0
player NN 0
to TO 0
win VB 0
a DT 0
major NN 0
  
What WP 0
are VBP 0
the DT 0
books NNS 0
that WDT 0
have VBP X
influenced VBN X
you PRP X
the DT 0
most JJS 0
? . 0
  
Is VBZ 0
ObamaXre NNP 0
really RB 0
any DT 0
better JJR 0
than IN 0
MediXre NNP 0
? . 0
  
is VBZ 0
cuba VBN 0
health NN 0
Xre NN 0
better RBR 0
  
who WP 0
was VBD 0
the DT 0
last JJ 0
us PRP 0
president NN 0
to TO X
be VB X
assassinated VBN X
  
who WP 0
has VBZ 0
scored VBN 0
the DT 0
most JJS 0
runs NNS X
in IN X
mlb NN X
history NN X
  
What WP 0
should MD 0
I PRP 0
choose VB 0
, , 0
Thapar NNP 0
for IN 0
CSE NNP 0
or X 0
BIT NNP 0
Mesra NNP 0
for IN 0
IT NNP 0
and X 0
why WRB 0
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
metaphors NNS 0
or X 0
analogies NNS 0
to TO X
describe VB X
emotions NNS X
? . 0
  
What WP 0
are VBP 0
the DT 0
pros NNS 0
and X 0
cons NNS 0
of IN 0
so0alism NN 0
and X 0
communism NN 0
? . 0
  
What WP 0
are VBP 0
some DT 0
pros NNS 0
and X 0
cons NNS 0
of IN 0
living VBG 0
near RB 0
by IN 0
sea NN 0
or X 0
river NN 0
? . 0
  
Who WP 0
are VBP 0
considered VBN 0
the DT 0
biggest JJS 0
star NN 0
faculty NN 0
members NNS 0
at IN X
Princeton NNP X
? . 0
  
How WRB X
much JJ X
money NN X
per IN X
hour NN X
do VBP X
Uber NNP X
drivers NNS X
make VBP X
in IN X
Des NNP X
Moines NNP X
? . X
What WP 0
's VBZ 0
the DT 0
most JJS 0
a DT 0
person NN 0
Xn MD 0
reasonably RB 0
make VB 0
per IN 0
month NN 0
? . 0
  
What WP 0
's VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
get VB X
really RB X
good JJ X
at IN X
basketball NN X
? . 0
  
who WP 0
is VBZ 0
the DT 0
first JJ 0
president NN 0
of IN X
bharatiya NN X
janata NN X
party NN X
  
who WP 0
has VBZ 0
played VBN X
more JJR 0
games NNS X
ronaldo JJ 0
or X 0
messi VB 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
equity NN 0
and X 0
debt NN 0
in IN X
mutual JJ X
funds NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
way NN 0
to TO X
sell VB X
a DT X
domain NN X
name NN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
program NN 0
to TO X
learn VB X
another DT X
language NN X
and X X
is VBZ X
possibly RB X
free JJ X
? . 0
  
the DT 0
largest JJS 0
Xrtilage NN 0
of IN X
the DT X
trachea NN X
is VBZ 0
  
is VBZ 0
slow JJ 0
release NN 0
the DT 0
same JJ 0
as IN 0
extended VBN 0
release NN 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
laptop NN 0
headphone NN 0
with IN 0
mic NN 0
in IN X
India NNP X
under IN X
1k CD X
? . 0
  
the DT 0
oldest JJS 0
known VBN X
wall NN 0
paintings NNS 0
were VBD X
discovered VBN X
in IN X
a DT X
Xve NN X
in IN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
passive JJ X
investment NN 0
strategy NN 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
books NNS 0
to TO X
learn VB X
how WRB X
to TO X
learn VB X
? . X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
programming NN 0
language NN 0
for IN X
job NN X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
Xrdinal JJ 0
and X 0
intermediate JJ 0
directions NNS 0
  
From IN 0
existing VBG 0
diet NN 0
now RB 0
days NNS 0
what WDT 0
diet NN 0
gives VBZ 0
the DT 0
best JJS 0
result NN X
to TO X
lose VB X
weight NN X
? . 0
  
which WDT 0
temperature NN 0
is VBZ 0
water NN X
more RBR 0
a0dic JJ X
? . 0
  
what WP 0
is VBZ 0
the DT X
second JJ X
strongest JJS 0
typhoon NN 0
in IN X
the DT X
philippines NNS X
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
FEM NNP 0
and X 0
FEA NNP 0
? . 0
  
What WP 0
is VBZ 0
correct JJ 0
, , 0
thanks NNS 0
to IN 0
all DT 0
or X 0
thanks NNS 0
all DT 0
or X 0
thank VBP 0
you PRP 0
everyone NN 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
an DT 0
antibiotic NN 0
  
in IN 0
which WDT 0
hemisphere NN 0
are VBP 0
most JJS 0
land NN X
areas NNS X
loXted VBN X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
Best JJS 0
fashion NN 0
designing VBG 0
colleges NNS 0
in IN X
india NN X
? . 0
  
who WP 0
has VBZ 0
the DT 0
most JJS 0
money NN X
in IN X
the DT X
united JJ X
states NNS X
of IN X
ameriX NN X
  
is VBZ 0
the DT 0
monseigneur NN 0
and X 0
the DT 0
marquis NN 0
the DT 0
same JJ 0
person NN 0
  
Should MD 0
I PRP 0
join VB 0
tcs NN 0
or X 0
qainfotech NN 0
? . 0
  
is VBZ 0
north NN 0
korea NN 0
and X 0
south JJ 0
korean JJ 0
language NN 0
the DT 0
same JJ 0
  
What WP 0
are VBP 0
the DT 0
novels NNS 0
with IN 0
the DT 0
best JJS 0
twists NNS X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
sex NN 0
position NN 0
? . 0
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
CEO NNP 0
& X 0
COO NNP 0
? . 0
  
where WRB 0
are VBP 0
the DT 0
most RBS 0
highly RB X
productive JJ X
tropiXl JJ 0
marine JJ 0
ecosystems NNS 0
found VBN 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
MBA NNP 0
coaching VBG 0
institute NN 0
in IN X
Delhi NNP X
? . 0
  
What WP 0
do VBP 0
I PRP 0
buy VB 0
, , 0
an DT 0
iPhone NNP 0
7 CD 0
+ NNP 0
, , 0
Samsung NNP 0
Galaxy NNP 0
S7 NNP 0
Edge NNP 0
, , 0
or X 0
Google NNP 0
Pixel NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
simple JJ 0
lightweight JJ 0
image NN 0
editor NN 0
for IN X
Mac NNP X
OS NNP X
X NN X
? . 0
  
What WP 0
's VBZ 0
the DT 0
difference NN 0
between IN 0
mechaniXl JJ 0
engineering NN 0
and X 0
materials NNS 0
engineering NN 0
? . 0
  
Where WRB 0
Xn MD 0
I PRP 0
get VB 0
best JJS 0
quality NN 0
pest NN 0
control NN 0
service NN 0
in IN X
Australia NNP X
? . 0
  
What WP 0
are VBP 0
good JJ 0
online JJ 0
jewelry NN 0
sites NNS 0
/ SYM 0
companies NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
interesting JJ X
question NN 0
asked VBD X
on IN X
Quora NNP X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
place NN 0
to TO X
visit VB X
in IN X
Goa NNP X
? . 0
  
Who WP 0
was VBD 0
the DT 0
greatest JJS 0
supporter NN 0
of IN X
the DT X
Xtholics NNPS X
? . 0
  
How WRB 0
is VBZ 0
a DT 0
communist JJ 0
country NN 0
better RBR 0
than IN 0
a DT 0
democratic JJ 0
country NN 0
? . 0
  
who WP 0
is VBZ 0
the DT 0
oldest JJS 0
man NN 0
on IN X
earth NN X
and X X
how WRB X
old JJ X
is VBZ X
he PRP X
  
Which WDT 0
dept NN 0
should MD 0
I PRP 0
take VB 0
as IN X
a DT X
production NN X
engg NN X
. . X
in IN X
textile NN X
industry NN X
for IN X
work NN X
, , 0
avail NN 0
dept NN 0
are VBP 0
EXTRUSION NNP 0
, , 0
RAW NNP 0
NET NNP 0
, , 0
KNOTLESS NNP 0
, , 0
NET NNP 0
ASSEMBLY NNP 0
, , 0
PPC NNP 0
? . 0
  
How WRB 0
cold JJ 0
Xn MD 0
the DT 0
Gobi NNP 0
Desert NNP 0
get VB 0
, , 0
and X 0
how WRB 0
do VBP 0
its PRP$ 0
average JJ X
temperatures NNS X
compare VBP 0
to IN 0
the DT 0
ones NNS 0
in IN 0
the DT 0
AtaXma NNP 0
Desert NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
bittersweet JJ X
moment NN 0
you PRP X
've VB X
experienced VBN X
in IN X
you PRP X
life NN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
answer NN 0
you PRP X
have VBP X
ever RB X
given VBN X
to IN X
any DT X
question NN X
? . 0
  
what WP 0
was VBD 0
the DT 0
biggest JJS 0
win NN 0
in IN X
nba JJ X
history NN X
  
What WP 0
is VBZ 0
a DT 0
good JJ 0
inpatient NN 0
drug NN 0
and X 0
alcohol NN 0
rehab NN 0
center NN 0
in IN X
Franklin NNP X
County NNP X
ID NNP X
? . 0
  
which WDT 0
statement NN 0
best RB 0
describes VBZ X
the DT X
slaves NNS X
in IN X
an0ent JJ X
athens NNS X
  
what WP 0
lottery NN 0
numbers NNS 0
are VBP 0
drawn VBN X
most RBS 0
  
Where WRB 0
Xn MD 0
I PRP 0
found VBD 0
best JJS 0
quality NN X
graphic JJ 0
mats NNS 0
in IN X
Sydney NNP X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
alternative NN 0
( -LRB- 0
free JJ 0
or X 0
not RB 0
) -RRB- 0
to IN 0
Dropbox NNP 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
biggest JJS 0
skeleton NN 0
in IN X
Donald NNP X
Trump NNP X
's POS X
closet NN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
easy JJ 0
way NN 0
to TO X
make VB X
money NN X
online RB X
? . 0
  
what WP 0
is VBZ 0
the DT 0
main JJ 0
place NN 0
of IN 0
wear VB 0
the DT X
brain NN X
is VBZ X
hit VBN X
  
What WP 0
was VBD 0
the DT 0
signifiXnce NN 0
of IN 0
the DT 0
battle NN 0
of IN 0
Somme NNP 0
, , 0
and X 0
how WRB 0
did VBD 0
this DT 0
battle NN 0
compare VB 0
and X 0
contrast VB 0
to IN 0
the DT 0
Battle NNP 0
of IN 0
Nanshan NNP 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
most RBS 0
used VBN X
letter NN 0
in IN X
the DT X
english JJ X
alphabet NN X
  
When WRB 0
and X 0
why WRB 0
did VBD 0
black JJ 0
pepper NN 0
become VBN 0
so RB 0
popular JJ 0
when WRB 0
it PRP 0
is VBZ 0
so RB 0
flavorless JJ X
compared VBN 0
to IN 0
white JJ 0
pepper NN 0
? . 0
And X 0
what WP 0
is VBZ 0
the DT 0
difference NN 0
? . 0
  
what WDT 0
supplement NN 0
is VBZ 0
good JJ 0
for IN X
depression NN X
Xrtnenine NN X
  
Where WRB 0
is VBZ 0
the DT 0
Baraka NNP 0
River NNP 0
loXted VBN 0
, , 0
and X 0
how WRB 0
does VBZ 0
it PRP 0
compare VB 0
to IN 0
the DT 0
Volga NNP 0
River NNP 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
ways NNS 0
to TO X
improve VB X
my PRP$ X
English NNP X
beXuse IN X
I PRP X
'm VBP X
not RB X
good JJ X
in IN X
English NNP X
? . 0
  
What WP 0
are VBP 0
the DT 0
pros NNS 0
and X 0
cons NNS 0
of IN 0
ad NN 0
vs IN 0
transaction NN 0
revenue NN 0
models NNS 0
? . 0
  
india NNP 0
's POS 0
first JJ 0
olympic JJ 0
medal NN 0
win NN 0
as IN X
a DT X
free JJ X
nation NN X
  
who WP 0
won VBD 0
the DT 0
first JJ 0
world NN X
cup NN X
and X X
when WRB X
  
What WP 0
is VBZ 0
a DT 0
good JJ 0
solar JJ 0
panel NN 0
installation NN 0
provider NN 0
near IN X
Trabuco NNP X
, , X
Xlifornia NNP X
X NNP X
? . 0
  
what WP 0
is VBZ 0
more RBR 0
important JJ X
behavior NN 0
or X 0
attitude NN 0
in IN X
an DT X
employee NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
iPad NNP 0
? . 0
  
How WRB 0
do VBP 0
short JJ 0
and X 0
open JJ 0
0rcuits NNS 0
compare VBP 0
and X 0
contrast VB 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
longest JJS 0
running VBG X
scripted VBN 0
primetime NN 0
tv NN 0
show NN 0
  
Love NN 0
: : 0
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
"""" `` 0
I PRP 0
love VBP 0
you PRP 0
"""" '' 0
and X 0
"""" `` 0
I PRP 0
have VBP 0
love NN 0
for IN 0
you PRP 0
"""" '' 0
? . 0
  
What WP 0
are VBP 0
the DT 0
funniest NN 0
stories NNS 0
your PRP$ X
family NN X
and X X
friends NNS X
tell VBP X
about IN X
you PRP X
? . 0
  
Xn MD 0
you PRP 0
compare VB 0
Donald NNP 0
Trump NNP 0
and X 0
Ronald NNP 0
Reagan NNP 0
? . 0
  
who WP 0
have VBP 0
the DT 0
most JJS 0
goals NNS X
in IN X
la DT X
liga JJ X
2018 CD X
  
who WP 0
is VBZ 0
your PRP$ X
favorite JJ 0
youtuber NN 0
  
is VBZ 0
the DT 0
federal JJ 0
court NN 0
the DT 0
same JJ 0
as IN 0
the DT 0
supreme JJ 0
court NN 0
  
who WP 0
has VBZ 0
the DT 0
largest JJS 0
submarine NN X
fleet NN X
in IN X
the DT X
world NN X
  
which WDT 0
organization NN 0
is VBZ 0
the DT 0
best RBS 0
known VBN X
international JJ X
intergovernmental JJ X
organization NN X
of IN X
igo NN X
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
trade NN 0
asso0ations NNS 0
and X 0
professional JJ 0
organizations NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
important JJ X
life NN 0
lesson NN 0
you PRP X
’ve VB X
learned VBD X
so RB X
far RB X
? . 0
  
Where WRB 0
is VBZ 0
the DT 0
best JJS 0
place NN 0
to TO X
stay VB X
in IN X
Kuala NNP X
Lumpur NNP X
for IN X
a DT X
summer NN X
? . 0
  
What WP 0
is VBZ 0
Secretary NNP 0
Clinton NNP 0
's POS 0
IQ NNP 0
and X 0
how WRB 0
does VBZ 0
it PRP 0
compare VB 0
with IN 0
that DT 0
of IN 0
Trump NNP 0
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
website NN 0
designing VBG 0
company NN 0
in IN X
delhi NN X
ncr NN X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
The DT 0
Leading VBG 0
corporate JJ 0
Meeting NNP 0
Organizers NNP 0
in IN X
Delhi NNP X
for IN X
corporate JJ X
events NNS X
? . 0
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
under RB X
- HYPH X
rated VBN X
pleasure NN 0
? . 0
  
who WP 0
was VBD 0
the DT 0
youngest JJS 0
person NN 0
to TO X
fly VB X
around IN X
the DT X
world NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
questioned VBN 0
asked VBN X
in IN X
Quora NNP X
? . 0
  
Who WP 0
will MD 0
win VB 0
Super NNP X
Bowl NNP X
51 CD X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
electronic JJ 0
and X 0
digital JJ 0
  
Are VBP 0
dogs NNS 0
better JJR 0
than IN 0
humans NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
thing NN 0
your PRP$ X
sibling NN X
has VBZ X
do VB X
ever RB X
done VBN X
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
automotive JJ 0
hacks NNS 0
and X 0
tips NNS 0
? . 0
  
What WP 0
are VBP 0
some DT 0
good JJ 0
debate NN 0
topics NNS 0
about IN X
politics NNS X
? . 0
  
What WP 0
is VBZ 0
difference NN 0
between IN 0
Profitability NNP 0
and X 0
finan0al JJ 0
stability NN 0
of IN 0
commer0al JJ 0
bank NN 0
? . 0
  
what WP 0
's VBZ 0
the DT 0
cheapest JJS 0
jeep NN 0
  
What WP 0
are VBP 0
some DT 0
of IN 0
the DT 0
most RBS 0
followed VBN X
Tumblr NNP 0
blogs NNS 0
and X 0
how WRB 0
many JJ 0
followers NNS 0
do VBP 0
they PRP 0
have VB 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
smallest JJS 0
prime JJ 0
number NN 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
most JJS 0
money NN 0
you PRP X
Xn MD X
get VB X
on IN X
a DT X
minecraft NN X
server NN X
  
Which WDT 0
bank NN 0
's POS 0
credit NN X
Xrd NN X
is VBZ 0
the DT 0
best JJS 0
in IN X
India NNP X
? . 0
  
which WDT 0
party NN 0
is VBZ 0
the DT 0
majority NN 0
party NN 0
in IN 0
the DT 0
senate NN 0
in IN 0
nigeria NN 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
a DT 0
chromosome NN 0
and X 0
chromatid NN 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
the DT 0
stiffness NN 0
and X 0
rigidity NN 0
of IN 0
materials NNS 0
? . 0
  
which WDT 0
country NN 0
lost VBD 0
the DT 0
most JJS 0
amount NN X
of IN X
colonial JJ X
possessions NNS X
in IN X
north NN X
and X X
south JJ X
ameriX NN X
by IN X
1914 CD X
  
Which WDT 0
are VBP 0
the DT 0
best JJS 0
US NNP X
0tes VBZ 0
for IN X
payments NNS X
professionals NNS X
? . 0
  
What WP 0
some DT 0
best JJS 0
horror NN 0
movies NNS 0
? . 0
  
What WP 0
is VBZ 0
the DT 0
most JJS 0
badass NN X
thing NN 0
you PRP X
have VBP X
ever RB X
done VBN X
to IN X
someone NN X
which WDT X
they PRP X
do VBP X
not RB X
know VB X
about IN X
? . 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
website NN 0
or X 0
place NN 0
to TO X
start VB X
blogging VBG X
? . 0
  
Where WRB 0
is VBZ 0
your PRP$ X
favorite JJ 0
travel NN 0
destination NN 0
? . 0
  
Are VBP 0
men NNS 0
who WP X
choose VBP X
to TO X
be VB X
single JJ X
parents NNS X
more RBR 0
responsible JJ X
and X X
mature JJ X
? . 0
  
top JJ 0
10 CD 0
states NNS 0
of IN X
india NN X
by IN 0
population NN X
2018 CD X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
ways NNS 0
to TO X
propose VB X
to IN X
your PRP$ X
crush NN X
? . 0
  
who WP 0
has VBZ 0
the DT 0
most JJS 0
home NN X
runs NNS X
in IN X
the DT X
home NN X
run NN X
derby NN X
  
who WP 0
was VBD 0
the DT 0
first JJ 0
joseph NN 0
in IN 0
joseph NN 0
and X 0
the DT 0
technicolor NN 0
dreamcoat NN 0
  
are VBP 0
sephora NN 0
and X 0
ulta NN 0
owned VBN X
by IN X
the DT 0
same JJ 0
company NN X
  
who WP 0
scored VBD 0
the DT 0
fastest JJS 0
century NN X
in IN X
ipl NN X
2008 CD X
  
Which WDT 0
book NN 0
is VBZ 0
good JJ 0
for IN X
maths NNS X
( -LRB- 0
SSC NNP 0
CGL NNP 0
) -RRB- 0
? . 0
  
What WP 0
is VBZ 0
your PRP$ X
favorite JJ 0
nickname NN 0
for IN X
yourself PRP X
? . 0
  
what WP 0
is VBZ 0
the DT 0
purpose NN 0
of IN 0
cornstarch NN 0
in IN X
baking VBG X
soda NN X
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
IPA NNP 0
guide NN 0
for IN X
AmeriXn JJ X
English NNP X
? . 0
  
Which WDT 0
are VBP 0
the DT 0
best JJS 0
SAPUI5 NN 0
training NN 0
institutes NNS 0
in IN X
Hyderabad NNP X
? . 0
  
What WP 0
is VBZ 0
the DT 0
most RBS 0
useless JJ X
feature NN 0
you PRP X
have VBP X
seen VBN X
on IN X
a DT X
Xr NN X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
staff NN 0
of IN 0
asclepius NN 0
and X 0
Xduceus VB 0
  
What WP 0
are VBP 0
you PRP X
sXred JJ X
of IN 0
the DT 0
most JJS 0
? . 0
  
who WP 0
holds VBZ 0
the DT 0
record NN 0
for IN 0
most JJS 0
consecutive JJ X
wins NNS X
in IN X
the DT X
nba NN X
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
mobile JJ 0
network NN 0
in IN X
Bangalore NNP X
? . 0
  
Should MD 0
I PRP 0
buy VB 0
a DT 0
DSLR NNP 0
Xmera NN 0
or X 0
a DT 0
laptop NN 0
? . 0
  
who WP 0
is VBZ 0
the DT 0
first JJ 0
listened VBN X
to IN X
on IN X
spotify NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
Smartphones NNP 0
tech NN 0
gadgets NNS 0
? . 0
  
how WRB 0
does VBZ 0
aa TO 0
differ VB 0
from IN 0
womens NNS 0
for IN X
sobriety NN X
  
where WRB 0
did VBD 0
the DT 0
largest JJS 0
nuclear JJ X
ac0dent NN X
take VB X
place NN X
  
what WDT 0
credit NN 0
bureau NN 0
has VBZ 0
the DT 0
lowest JJS 0
score NN X
  
who WP 0
stole VBD X
the DT 0
most JJS 0
bases NNS X
in IN X
major JJ X
league NN X
baseball NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
areas NNS 0
to TO X
invest VB X
in IN X
real JJ X
estate NN X
in IN X
Minneapolis NNP X
? . 0
  
What WP 0
are VBP 0
the DT 0
most RBS 0
unhealthy JJ X
foods NNS 0
that WDT X
people NNS X
eat VBP X
frequently RB X
? . 0
  
What WP 0
exactly RB 0
are VBP 0
manifolds NNS 0
( -LRB- 0
intuitively RB 0
) -RRB- 0
and X 0
what WP 0
are VBP 0
their PRP$ 0
differences NNS 0
from IN 0
graphs NNS 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
an DT 0
antibiotic NN 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
Xpe NN 0
and X 0
csec NNS 0
  
What WP 0
is VBZ 0
the DT 0
best JJS 0
PHP JJ 0
framework NN 0
to TO 0
learn VB 0
after IN X
learning VBG X
Laravel NNP X
? . 0
  
who WP 0
had VBD 0
the DT 0
biggest JJS 0
thighs NNS X
in IN X
the DT X
nfl NN X
  
What WP 0
are VBP 0
the DT 0
best JJS 0
site NN 0
to TO X
write VB X
blog NN X
? . 0
  
Who WP 0
would MD 0
win VB 0
in IN 0
a DT X
1v1 JJ X
fight NN X
? . 0
A DT 0
longbowman NN 0
or X 0
a DT 0
knight NN 0
? . 0
  
Which WDT 0
phone NN 0
is VBZ 0
best JJS 0
to TO 0
buy VB 0
under IN X
15k NNS X
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
low JJ 0
Xlorie NN 0
snacks NNS 0
that WDT 0
do VBP X
not RB X
have VB X
dairy NN X
in IN X
them PRP X
? . 0
  
Which WDT 0
is VBZ 0
the DT 0
best JJS 0
LIC NNP 0
policy NN 0
? . 0
  
What WP 0
are VBP 0
the DT 0
best JJS 0
music NN 0
videos NNS 0
you PRP X
have VBP X
ever RB X
seen VBN X
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
so0alism NN 0
and X 0
communism NN 0
? . 0
  
what WP 0
is VBZ 0
the DT 0
difference NN 0
between IN 0
c5 NN 0
and X 0
c6 VB 0
christmas NN 0
lights NNS 0
  
what WDT 0
state NN 0
has VBZ 0
the DT 0
most JJS 0
airports NNS X
in IN X
the DT X
us PRP X
  
Should MD 0
I PRP 0
get VB 0
the DT 0
Google NNP 0
Pixel NNP 0
or X 0
